Week,Bin,Code,Treat,video,Arena,Fish_ID,Sex,Mark,Size,Camera,Stimulus,Day,Tank,Group_ID,Trial,MeanDist,TotalDist,MeanSpeed,MaxSpeed,MeanFreeze,FreqFreeze,TimeFreeze,PercFreeze,Freq5cm,Time5cm,Freq40cm,Time40cm,FreqNear,TimeNear,FreqMid,TimeMid,FreqFar,PercFar
2,9-12,S2,Pos,Shoal,Arena 2,52,F,Pur.Gre,20.902,1,4.1,Tuesday,2,DTNG04,Trial     3,0.30209,679.703,3.77622,26.5339,0.479988,1,0.479988,0.0443689,2,159.116,4,2.55994,1,160.476,4,6.31984,4,13.1997
2,9-12,S2,Neg,Pred,Arena 2,56,M,Bla.Ora,NA,2,2.2,Tuesday,6,DTNG04,Trial    10,0.355972,1601.87,8.89975,45.2258,-,0,0,0,15,23.3988,24,35.2782,13,63.7168,25,26.0787,13,90.1955
2,9-12,S2,Pos,Shoal,Arena 2,60,M,Whi.Red,17.682,1,4.1,Tuesday,2,DTNG04,Trial    11,0.333235,749.778,4.16554,11.6485,-,0,0,0,16,79.358,7,10.3997,2,108.397,6,16.9596,5,54.6386
2,9-12,S2,Neg,Pred,Arena 2,64,M,Yel._,17.995,2,2.2,Tuesday,6,DTNG05,Trial     6,0.266507,1197.68,6.663,106.646,0.279986,1,0.279986,0.0235199,30,43.6778,2,1.9199,11,169.072,13,7.83961,5,2.87986
2,9-12,S2,Neg,Pred,Arena 2,68,M,Red.Blu,20.15,2,2.2,Tuesday,6,DTNG05,Trial     8,0.415888,1852.78,10.3977,84.176,0.239988,2,0.479976,0.0445286,32,29.5585,3,2.39988,40,126.354,39,38.4381,7,13.9593
2,9-12,S2,Neg,Pred,Arena 2,74,M,Gre.Ora,15.808,2,2.2,Tuesday,6,DTNG06,Trial     2,0.379859,1705.57,9.49696,67.9853,0.219989,2,0.439978,0.040685,33,45.1177,3,2.0399,23,154.672,24,19.599,3,5.35973
2,9-12,S2,Neg,Pred,Arena 2,78,M,Bro.Yel,18.617,2,2.2,Tuesday,6,DTNG06,Trial     4,0.15857,713.564,3.96444,19.7577,-,0,0,0,5,4.51977,0,0,27,131.193,27,48.7976,0,0
2,9-12,S2,Neg,Snake,Arena 2,82,F,Ora.Pin,17.166,1,3.4,Thursday,2,g0096,Trial    21,0.00349541,7.86467,0.0436937,0.158802,179.995,1,179.995,16.6605,1,179.995,0,0,1,179.995,0,0,0,0
2,9-12,S2,Neg,Sil,Arena 2,86,M,Yel.Ora,16.876,2,4.4,Thursday,6,g0096,Trial    22,0.718753,1617.19,8.98464,44.5258,-,0,0,0,20,23.6794,24,23.1194,11,61.9984,28,34.3991,17,83.5979
2,9-12,S2,Neg,Snake,Arena 2,90,F,Red.Pin,18.563,1,3.4,Thursday,2,g0096,Trial    23,0.42649,959.604,5.33126,20.4323,0.079998,1,0.079998,0.00738498,22,68.7183,3,4.79988,10,115.997,20,41.279,11,22.7194
2,9-12,S2,Neg,Sil,Arena 2,94,M,Yel.Whi,18.181,2,4.4,Thursday,6,g0096,Trial    24,0.657701,1479.83,8.22147,28.4623,-,0,0,0,35,75.8381,9,14.8796,14,130.957,20,18.0795,7,30.9592
2,9-12,S2,Neg,Snake,Arena 2,98,F,Yel.Blu,18.763,1,3.4,Thursday,2,g0096,Trial    25,0.534662,1202.99,6.68345,20.6643,-,0,0,0,27,49.1188,0,0,22,147.036,24,29.5193,2,3.43991
2,9-12,S2,Neg,Sil,Arena 2,102,M,Bla.Bla,19.193,2,4.4,Thursday,6,g0096,Trial    26,0.469376,1056.1,5.86735,45.8667,0.079998,2,0.159996,0.0146918,22,102.397,5,13.0397,5,140.076,9,12.4797,5,27.4393
2,9-12,S2,Neg,Snake,Arena 2,106,F,Pur._,19.321,1,3.4,Thursday,2,g0095,Trial    27,0.59598,1340.95,7.44993,20.2615,-,0,0,0,15,28.7993,25,28.6393,15,67.5183,29,31.8392,14,80.638
2,9-12,S2,Neg,Sil,Arena 2,110,M,Pur.Bla,16.418,2,4.4,Thursday,6,g0095,Trial    28,0.727597,1637.09,9.09519,26.6681,-,0,0,0,31,51.1187,8,9.35977,16,127.197,22,30.8792,6,21.9195
2,9-12,S2,Neg,Snake,Arena 2,114,F,Pur.Red,17.987,1,3.4,Thursday,2,g0095,Trial    29,0.587164,1321.12,7.33973,32.1056,-,0,0,0,18,41.839,21,28.2393,7,68.7983,20,26.7193,14,84.4779
2,9-12,S2,Neg,Sil,Arena 2,118,M,Gre.Red,16.905,2,4.4,Thursday,6,g0095,Trial    30,0.609627,1371.66,7.62053,22.4896,-,0,0,0,51,95.0376,0,0,9,174.076,8,5.91985,0,0
2,9-12,S2,Neg,Snake,Arena 2,122,M,Bro.Yel,14.247,1,3.4,Thursday,2,g0094,Trial    31,0.318155,715.849,3.97704,15.4124,0.439989,2,0.879978,0.0797853,6,48.5588,18,38.959,3,59.0385,7,11.5197,5,109.437
2,9-12,S2,Neg,Sil,Arena 2,126,F,Bro.Gre,18.1,2,4.4,Thursday,6,g0094,Trial    32,0.600003,1350.01,7.50023,32.1047,0.079998,1,0.079998,0.00702691,20,35.3591,6,7.9998,17,94.3976,29,48.2388,11,37.3591
2,9-12,S2,Neg,Snake,Arena 2,130,M,Bla.Red,15.923,1,3.4,Thursday,2,g0094,Trial    33,0.673172,1514.64,8.41485,26.4344,-,0,0,0,39,57.9985,3,2.55994,28,128.157,33,41.119,6,10.7197
2,9-12,S2,Neg,Sil,Arena 2,134,F,Bro.Bro,17.338,2,4.4,Thursday,6,g0094,Trial    34,0.446874,1005.47,5.58606,30.8592,0.079998,2,0.159996,0.0145507,19,72.7982,12,31.3592,6,100.317,14,22.0794,9,57.5986
2,9-12,S2,Neg,Snake,Arena 2,138,M,Red.Bro,18.077,1,3.4,Thursday,2,g0093,Trial    35,0.686462,1544.54,8.58099,25.9766,-,0,0,0,15,33.9992,19,21.3595,11,55.4386,33,47.1988,22,77.3581
2,9-12,S2,Neg,Sil,Arena 2,142,F,Yel.Pur,16.5,2,4.4,Thursday,6,g0093,Trial    36,0.487353,1096.54,6.09206,26.6029,-,0,0,0,8,8.31979,29,47.6788,2,22.5594,15,28.7193,14,128.717
2,9-12,S2,Neg,Snake,Arena 2,146,M,Pin.Red,16.36,1,3.4,Thursday,2,g0093,Trial    37,0.73932,1663.47,9.24173,20.6348,-,0,0,0,24,29.3593,0,0,15,101.117,33,39.919,18,38.959
2,9-12,S2,Neg,Sil,Arena 2,150,F,Red.Ora,19.989,2,4.4,Thursday,6,g0093,Trial    38,0.529856,1192.18,6.62336,26.2229,6.87983,2,13.7597,1.26909,36,90.4777,0,0,16,160.396,15,19.5995,0,0
2,9-12,S2,Neg,Snake,Arena 2,154,M,Whi.Whi,NA,1,3.4,Thursday,2,g0097,Trial    39,0.633301,1424.93,7.91646,26.3477,0.079998,1,0.079998,0.00739153,19,46.1588,9,14.7996,10,79.358,28,46.3988,18,54.2386
2,9-12,S2,Neg,Sil,Arena 2,158,F,Ora.Gre,NA,2,4.4,Thursday,6,g0097,Trial    40,0.643829,1448.61,8.04806,33.7446,-,0,0,0,24,78.398,8,7.35982,17,125.677,23,29.6793,7,24.6394
2,15-18,A,Amb,ShPred,Arena 2,2,F,Whi.Whi,19.14,2,2.2,Tuesday,6,DTNG01,Trial    16,0.162713,731.395,4.06803,26.8839,8.08626,12,97.0351,8.52754,26,71.0364,0,0,2,179.951,0,0,0,0
2,15-18,A,Amb,SilShoal,Arena 2,6,M,Blu.Pur,16.361,1,4.1,Tuesday,2,DTNG01,Trial    17,0.410779,924.253,5.13486,22.7673,3.55991,2,7.11982,0.656391,28,62.4784,0,0,4,175.196,3,4.79988,0,0
2,15-18,A,Amb,ShPred,Arena 2,10,F,Gre.Yel,17.262,2,2.2,Tuesday,6,DTNG01,Trial    18,0.290067,1304.14,7.25204,99.9196,0.079996,2,0.159992,0.0147809,20,116.114,7,8.19959,16,142.313,19,18.4391,5,19.119
2,15-18,A,Amb,SilShoal,Arena 2,14,M,_.Gre,16.919,1,4.1,Tuesday,2,DTNG01,Trial    19,0.547187,1231.17,6.84001,24.1771,0.079998,1,0.079998,0.0073524,21,60.3985,9,13.1197,11,97.9176,21,36.9591,11,45.1189
2,15-18,A,Amb,ShPred,Arena 2,18,F,Pin.Gre,NA,2,2.2,Tuesday,6,DTNG01,Trial    20,0.182497,820.687,4.56264,89.8271,0.498725,32,15.9592,1.46159,20,127.434,0,0,5,149.793,5,0.959952,2,29.1985
2,15-18,A,Amb,ShPred,Arena 2,20,F,Pin.Pin,17.91,2,2.2,Tuesday,6,DTNG02,Trial    12,0.176349,792.867,4.40895,24.7407,0.0666633,3,0.19999,0.0179779,13,165.792,0,0,3,174.791,2,3.51982,1,1.43993
2,15-18,A,Amb,ShPred,Arena 2,24,F,_.Pur,18.46,2,2.2,Tuesday,6,DTNG02,Trial    14,0.182543,820.164,4.5638,32.6992,0.059997,2,0.119994,0.0110448,21,146.553,0,0,4,179.031,1,0.59997,0,0
2,15-18,A,Amb,SilShoal,Arena 2,28,M,Ora.Red,14.493,1,4.1,Tuesday,2,DTNG02,Trial    15,0.34271,771.098,4.28399,12.0374,-,0,0,0,22,56.9586,0,0,12,156.796,11,23.1994,0,0
2,15-18,A,Amb,SilShoal,Arena 2,32,F,Bla.Bla,18.705,1,4.1,Tuesday,2,DTNG03,Trial     5,0.328973,740.188,4.11226,15.0962,0.093331,6,0.559986,0.0517866,8,158.956,1,0.319992,1,176.156,1,1.91995,1,1.91995
2,15-18,A,Amb,SilShoal,Arena 2,36,F,Pin.Blu,19.884,1,4.1,Tuesday,2,DTNG03,Trial     7,0.630614,1418.88,7.88287,19.5769,-,0,0,0,41,121.277,0,0,6,175.996,5,3.9999,0,0
2,15-18,A,Amb,SilShoal,Arena 2,40,F,Ora.Whi,19.039,1,4.1,Tuesday,2,DTNG03,Trial     9,0.30116,677.61,3.76459,12.587,0.093331,6,0.559986,0.0517866,7,171.596,0,0,1,179.995,0,0,0,0
2,15-18,A,Amb,SilShoal,Arena 2,44,M,_.Bro,16.588,1,4.1,Tuesday,2,DTNG03,Trial    13,0.194502,437.629,2.43133,15.8116,1.82495,16,29.1993,2.67067,17,44.8789,0,0,2,179.196,1,0.79998,0,0
2,15-18,A,Amb,SilShoal,Arena 2,48,F,Bla.Bro,18.705,1,4.1,Tuesday,2,DTNG04,Trial     1,0.214372,482.338,2.67972,18.3525,3.75991,6,22.5594,2.08256,3,178.716,0,0,1,179.995,0,0,0,0
2,15-18,A,Amb,SilShoal,Arena 2,52,F,Pur.Gre,20.902,1,4.1,Tuesday,2,DTNG04,Trial     3,0.458111,1030.75,5.72653,26.4888,0.079998,2,0.159996,0.0147896,13,123.757,7,4.95988,5,136.317,12,18.2395,9,25.2794
2,15-18,A,Amb,ShPred,Arena 2,56,M,Bla.Ora,NA,2,2.2,Tuesday,6,DTNG04,Trial    10,0.321051,1442.16,8.02666,35.8398,0.039998,1,0.039998,0.00366314,42,101.195,1,0.439978,6,169.752,6,6.63967,2,3.35983
2,15-18,A,Amb,SilShoal,Arena 2,60,M,Whi.Red,17.682,1,4.1,Tuesday,2,DTNG04,Trial    11,0.453244,1019.8,5.66569,15.3482,-,0,0,0,25,75.5981,1,0.959976,10,126.877,15,28.3993,6,24.7194
2,15-18,A,Amb,ShPred,Arena 2,64,M,Yel._,17.995,2,2.2,Tuesday,6,DTNG05,Trial     6,0.214362,964.628,5.35931,29.9094,-,0,0,0,40,134.273,0,0,2,179.871,0,0,0,0
2,15-18,A,Amb,ShPred,Arena 2,68,M,Red.Blu,20.15,2,2.2,Tuesday,6,DTNG05,Trial     8,0.346809,1538.79,8.67066,78.7887,0.39998,3,1.19994,0.111321,14,31.7184,2,0.79996,6,51.2774,31,66.5567,28,59.837
2,15-18,A,Amb,ShPred,Arena 2,74,M,Gre.Ora,15.808,2,2.2,Tuesday,6,DTNG06,Trial     2,0.26594,1196.73,6.64884,55.3243,0.039998,1,0.039998,0.00369864,31,141.113,0,0,3,179.111,2,0.879956,0,0
2,15-18,A,Amb,ShPred,Arena 2,78,M,Bro.Yel,18.617,2,2.2,Tuesday,6,DTNG06,Trial     4,0.0809734,364.38,2.02444,14.4218,13.2793,3,39.838,3.68221,4,10.2795,0,0,6,172.471,5,7.51962,0,0
2,15-18,A,Amb,zfSnake,Arena 2,82,F,Ora.Pin,17.166,1,3.4,Thursday,2,g0096,Trial    21,0.176796,397.791,2.21001,27.6727,13.9297,8,111.437,10.3147,8,163.116,0,0,4,172.316,5,4.63988,2,3.03992
2,15-18,A,Amb,zfSil,Arena 2,86,M,Yel.Ora,16.876,2,4.4,Thursday,6,g0096,Trial    22,0.382385,860.367,4.77994,17.7517,-,0,0,0,16,164.956,0,0,2,179.596,1,0.39999,0,0
2,15-18,A,Amb,zfSnake,Arena 2,90,F,Red.Pin,18.563,1,3.4,Thursday,2,g0096,Trial    23,0.331461,745.787,4.14336,16.6467,0.119997,2,0.239994,0.0221549,8,159.436,0,0,5,175.836,4,4.1599,0,0
2,15-18,A,Amb,zfSil,Arena 2,94,M,Yel.Whi,18.181,2,4.4,Thursday,6,g0096,Trial    24,0.358475,806.569,4.48105,32.0957,0.079998,2,0.159996,0.0147634,13,156.716,1,0.559986,6,170.956,6,5.83985,2,2.95993
2,15-18,A,Amb,zfSnake,Arena 2,98,F,Yel.Blu,18.763,1,3.4,Thursday,2,g0096,Trial    25,0.318645,716.951,3.98316,19.2722,0.159996,2,0.319992,0.0293578,8,163.676,1,0.719982,3,175.036,3,2.71993,1,2.23994
2,15-18,A,Amb,zfSil,Arena 2,102,M,Bla.Bla,19.193,2,4.4,Thursday,6,g0096,Trial    26,0.226839,510.389,2.83556,13.12,7.66381,5,38.319,3.5187,7,130.237,0,0,1,179.995,0,0,0,0
2,15-18,A,Amb,zfSnake,Arena 2,106,F,Pur._,19.321,1,3.4,Thursday,2,g0095,Trial    27,0.372467,838.052,4.65596,17.5646,0.106664,3,0.319992,0.0292676,17,138.637,1,0.39999,4,159.676,7,12.3997,4,7.9198
2,15-18,A,Amb,zfSil,Arena 2,110,M,Pur.Bla,16.418,2,4.4,Thursday,6,g0095,Trial    28,0.423476,952.821,5.29358,65.6488,0.079998,1,0.079998,0.00738498,15,161.036,1,2.39994,2,174.956,2,1.67996,1,3.35992
2,15-18,A,Amb,zfSnake,Arena 2,114,F,Pur.Red,17.987,1,3.4,Thursday,2,g0095,Trial    29,0.417188,938.672,5.21498,24.8367,0.119997,4,0.479988,0.0442902,14,151.916,0,0,3,168.796,5,6.79983,3,4.39989
2,15-18,A,Amb,zfSil,Arena 2,118,M,Gre.Red,16.905,2,4.4,Thursday,6,g0095,Trial    30,0.429111,963.354,5.36402,20.7295,0.079998,2,0.159996,0.0145444,18,143.916,0,0,2,179.596,0,0,0,0
2,15-18,A,Amb,zfSnake,Arena 2,122,M,Bro.Yel,14.247,1,3.4,Thursday,2,g0094,Trial    31,0.250646,563.953,3.13315,20.8513,0.111997,5,0.559986,0.0507725,11,155.276,2,8.31979,1,165.676,1,0.719982,1,13.5997
2,15-18,A,Amb,zfSil,Arena 2,126,F,Bro.Gre,18.1,2,4.4,Thursday,6,g0094,Trial    32,0.29853,671.692,3.73171,16.2772,0.079998,2,0.159996,0.0140538,10,159.916,0,0,3,178.636,3,1.35997,0,0
2,15-18,A,Amb,zfSnake,Arena 2,130,M,Bla.Red,15.923,1,3.4,Thursday,2,g0094,Trial    33,0.568469,1279.06,7.10604,33.8711,0.39999,1,0.39999,0.0370233,22,123.917,4,2.23994,8,143.436,18,20.7195,11,15.8396
2,15-18,A,Amb,zfSil,Arena 2,134,F,Bro.Bro,17.338,2,4.4,Thursday,6,g0094,Trial    34,0.293898,661.271,3.67382,27.8047,0.239994,2,0.479988,0.0436522,12,136.797,5,5.59986,3,155.516,5,4.47989,2,19.9995
2,15-18,A,Amb,zfSnake,Arena 2,138,M,Red.Bro,18.077,1,3.4,Thursday,2,g0093,Trial    35,0.00245938,5.53361,0.030743,0.149103,179.995,1,179.995,16.6457,0,0,1,179.995,0,0,0,0,1,179.995
2,15-18,A,Amb,zfSil,Arena 2,142,F,Yel.Pur,16.5,2,4.4,Thursday,6,g0093,Trial    36,0.32145,723.262,4.01822,12.5533,-,0,0,0,5,174.556,0,0,1,179.995,0,0,0,0
2,15-18,A,Amb,zfSnake,Arena 2,146,M,Pin.Red,16.36,1,3.4,Thursday,2,g0093,Trial    37,0.649522,1461.42,8.11923,21.5057,-,0,0,0,4,24.3194,2,1.27997,1,28.1593,40,47.4388,40,104.397
2,15-18,A,Amb,zfSil,Arena 2,150,F,Red.Ora,19.989,2,4.4,Thursday,6,g0093,Trial    38,0.252717,568.612,3.15904,14.9033,0.805906,27,21.7595,2.00694,10,171.996,0,0,1,179.995,0,0,0,0
2,15-18,A,Amb,zfSnake,Arena 2,154,M,Whi.Whi,NA,1,3.4,Thursday,2,g0097,Trial    39,0.481086,1082.44,6.01373,21.5134,0.079998,1,0.079998,0.00739153,29,140.316,0,0,4,166.876,5,9.43976,2,3.67991
2,15-18,A,Amb,zfSil,Arena 2,158,F,Ora.Gre,NA,2,4.4,Thursday,6,g0097,Trial    40,0.331157,745.104,4.13957,29.1736,0.159996,1,0.159996,0.014666,9,161.596,2,3.51991,2,169.996,3,3.8399,2,5.99985
2,3-6,S1,Neg,Dot,Arena 3,3,F,Pur.Bla,19.158,2,1.1,Tuesday,7,DTNG01,Trial    16,0.392917,1768.13,9.82342,51.1402,-,0,0,0,32,30.5985,15,26.5587,18,87.3956,31,35.1582,14,57.4371
2,3-6,S1,Pos,zf,Arena 3,7,M,Red.Bro,17.675,1,2.4,Tuesday,3,DTNG01,Trial    17,0.526725,1185.13,6.58422,24.1997,0.079998,3,0.239994,0.0221255,16,131.357,3,4.0799,3,151.916,7,14.4796,5,13.5997
2,3-6,S1,Neg,Dot,Arena 3,11,F,Whi.Bla,18.4,2,1.1,Tuesday,7,DTNG01,Trial    18,0.216986,976.436,5.42492,27.2082,3.80381,10,38.0381,3.51415,6,11.5194,6,2.59987,6,25.2387,25,114.194,20,40.558
2,3-6,S1,Pos,zf,Arena 3,15,M,Pin._,17.115,1,2.4,Tuesday,3,DTNG01,Trial    19,0.246506,554.638,3.0814,11.5176,0.109997,8,0.879978,0.0808764,4,174.556,0,0,2,178.876,1,1.11997,0,0
2,3-6,S1,Neg,Dot,Arena 3,21,F,_.Blu,18.441,2,1.1,Tuesday,7,DTNG02,Trial    12,0.357688,1609.59,8.94264,23.5616,-,0,0,0,20,23.4388,7,5.35973,20,88.1956,35,57.8371,15,33.9583
2,3-6,S1,Neg,Dot,Arena 3,25,F,Ora.Ora,18.166,2,1.1,Tuesday,7,DTNG02,Trial    14,0.232233,1045.05,5.80612,32.7483,8.61957,2,17.2391,1.58678,12,42.3179,8,11.8394,16,106.075,20,41.3579,5,32.5584
2,3-6,S1,Pos,zf,Arena 3,29,M,_.Pin,15.878,1,2.4,Tuesday,3,DTNG02,Trial    15,0.345331,776.995,4.31675,12.5326,0.199995,2,0.39999,0.0369249,9,111.597,4,6.07985,6,142.876,10,19.8395,4,17.2796
2,3-6,S1,Pos,zf,Arena 3,33,F,Whi.Bro,19.618,1,2.4,Tuesday,3,DTNG03,Trial     5,0.480498,1081.12,6.00638,17.8088,-,0,0,0,10,170.876,0,0,1,179.995,0,0,0,0
2,3-6,S1,Pos,zf,Arena 3,37,F,Yel.Bla,20.876,1,2.4,Tuesday,3,DTNG03,Trial     7,0.30602,688.545,3.82535,12.0173,0.079998,1,0.079998,0.00739481,15,148.636,0,0,2,178.636,1,1.35997,0,0
2,3-6,S1,Pos,zf,Arena 3,41,F,Red.Yel,18.385,1,2.4,Tuesday,3,DTNG03,Trial     9,0.429444,966.25,5.36819,17.2712,0.079998,2,0.159996,0.0147962,18,155.836,0,0,3,176.476,2,3.51991,0,0
2,3-6,S1,Pos,zf,Arena 3,45,M,Bro.Gre,17.372,1,2.4,Tuesday,3,DTNG03,Trial    13,0.309355,696.049,3.86703,11.455,0.159996,2,0.319992,0.0292676,14,155.836,0,0,2,178.636,1,1.35997,0,0
2,3-6,S1,Pos,zf,Arena 3,49,F,Gre.Blu,19.408,1,2.4,Tuesday,3,DTNG04,Trial     1,0.476592,1072.33,5.95754,20.8901,0.079998,2,0.159996,0.01477,27,140.796,0,0,2,179.436,1,0.559986,0,0
2,3-6,S1,Pos,zf,Arena 3,53,F,Ora.Pin,19.157,1,2.4,Tuesday,3,DTNG04,Trial     3,0.258369,581.331,3.2297,21.2002,0.175996,10,1.75996,0.162686,9,170.316,0,0,2,179.516,1,0.479988,0,0
2,3-6,S1,Neg,Dot,Arena 3,57,M,Red.Bla,NA,2,1.1,Tuesday,7,DTNG04,Trial    10,0.389245,1751.6,9.73161,22.2065,0.039998,1,0.039998,0.00366314,28,25.3587,12,23.2388,21,96.7552,33,34.8783,13,48.3576
2,3-6,S1,Pos,zf,Arena 3,61,M,Red.Whi,NA,1,2.4,Tuesday,3,DTNG04,Trial    11,0.269943,607.371,3.37437,15.2806,0.148568,7,1.03997,0.0931566,13,155.916,1,0.39999,1,174.396,1,2.63993,1,2.95993
2,3-6,S1,Neg,Dot,Arena 3,65,M,Pur.Pur,18.187,2,1.1,Tuesday,7,DTNG05,Trial     6,0.315514,1419.81,7.88825,45.6676,56.4772,1,56.4772,4.7443,19,17.9191,16,3.07985,9,50.9175,28,82.4759,19,46.5977
2,3-6,S1,Neg,Dot,Arena 3,69,M,Red.Bro,17.193,2,1.1,Tuesday,7,DTNG05,Trial     8,0.238049,1071.22,5.95153,19.8301,-,0,0,0,9,11.7594,13,17.5191,7,34.1983,21,51.5574,15,94.2353
2,3-6,S1,Neg,Dot,Arena 3,71,F,Red.Gre,NA,2,1.1,Tuesday,7,DTNG05,Trial    20,0.342871,1542.92,8.57221,40.327,-,0,0,0,36,54.2373,9,9.79951,12,118.674,22,30.3185,11,30.9984
2,3-6,S1,Neg,Dot,Arena 3,75,M,Red.Gre,20.719,2,1.1,Tuesday,7,DTNG06,Trial     2,0.103466,464.666,2.58678,69.8417,2.09323,21,43.9578,4.0648,3,2.75986,8,44.6378,7,58.6371,11,69.5965,8,51.2774
2,3-6,S1,Neg,Dot,Arena 3,79,M,Bro.Whi,19.474,2,1.1,Tuesday,7,DTNG06,Trial     4,0.433118,1949.03,10.8285,29.4056,-,0,0,0,21,21.7989,14,35.8782,18,60.037,37,45.6777,19,74.2763
2,3-6,S1,Neg,Pred,Arena 3,83,F,Yel.Gre,18.289,1,2.3,Thursday,3,g0096,Trial    21,0.638755,1437.2,7.98464,18.1816,-,0,0,0,15,35.3591,16,34.2391,15,71.8382,27,41.199,13,66.9583
2,3-6,S1,Pos,Shoal,Arena 3,87,M,Red._,17.9,2,4.2,Thursday,7,g0096,Trial    22,0.494293,1112.16,6.17881,45.4173,0.079998,2,0.159996,0.014621,17,142.396,0,0,9,170.396,11,8.55979,1,1.03997
2,3-6,S1,Neg,Pred,Arena 3,91,F,Red.Yel,18.537,1,2.3,Thursday,3,g0096,Trial    23,0.537309,1208.94,6.71653,18.8979,0.079998,1,0.079998,0.00738498,26,81.758,6,10.8797,10,141.916,14,17.0396,5,21.0395
2,3-6,S1,Pos,Shoal,Arena 3,95,M,Yel.Pin,17.039,2,4.2,Thursday,7,g0096,Trial    24,0.402895,906.514,5.03632,51.8741,0.199995,4,0.79998,0.0738171,11,146.956,3,6.47984,4,158.716,7,5.83985,4,15.3596
2,3-6,S1,Neg,Pred,Arena 3,99,F,Ora.Pin,19.925,1,2.3,Thursday,3,g0095,Trial    25,0.576586,1297.32,7.20751,16.9212,-,0,0,0,25,29.9992,0,0,30,147.116,29,32.8792,0,0
2,3-6,S1,Pos,Shoal,Arena 3,103,M,Gre.Gre,18.929,2,4.2,Thursday,7,g0095,Trial    26,0.658817,1482.34,8.23541,44.9746,0.106664,3,0.319992,0.0293837,38,114.237,2,0.959976,9,158.076,11,12.0797,3,9.83975
2,3-6,S1,Neg,Pred,Arena 3,107,F,Gre.Blu,19.228,1,2.3,Thursday,3,g0095,Trial    27,0.493329,1109.99,6.16677,13.6458,-,0,0,0,7,4.31989,0,0,29,154.796,28,25.1994,0,0
2,3-6,S1,Pos,Shoal,Arena 3,111,M,Pur.Ora,17.7,2,4.2,Thursday,7,g0095,Trial    28,0.344083,774.186,4.30114,47.4719,0.106664,3,0.319992,0.0295399,13,168.236,0,0,2,178.556,2,1.19997,1,0.239994
2,3-6,S1,Neg,Pred,Arena 3,115,F,Gre.Bla,18.496,1,2.3,Thursday,3,g0095,Trial    29,0.00504541,11.3522,0.0630692,0.423614,17.6156,10,176.156,16.2545,0,0,0,0,1,179.995,0,0,0,0
2,3-6,S1,Pos,Shoal,Arena 3,119,M,Pur.Pur,19.01,2,4.2,Thursday,7,g0095,Trial    30,0.304992,686.233,3.8125,30.3328,0.093331,6,0.559986,0.0509054,8,166.476,2,1.83995,1,173.516,2,2.07995,2,4.39989
2,3-6,S1,Neg,Pred,Arena 3,123,M,_.Red,14.15,1,2.3,Thursday,3,g0094,Trial    31,0.00775246,17.443,0.0969082,0.623318,4.32211,36,155.596,14.1075,0,0,0,0,1,179.995,0,0,0,0
2,3-6,S1,Pos,Shoal,Arena 3,127,F,Bla.Gre,17.198,2,4.2,Thursday,7,g0094,Trial    32,0.474092,1066.71,5.9263,19.3067,0.079998,4,0.319992,0.0281077,15,132.877,5,4.47989,5,156.716,6,6.87983,2,16.3996
2,3-6,S1,Neg,Pred,Arena 3,131,M,Blu.Gre,17.562,1,2.3,Thursday,3,g0094,Trial    33,0.678817,1527.34,8.48542,24.13,-,0,0,0,27,40.159,4,2.55994,19,125.197,29,38.079,11,16.7196
2,3-6,S1,Pos,Shoal,Arena 3,135,F,Blu.Bla,15.653,2,4.2,Thursday,7,g0094,Trial    34,0.288752,649.691,3.60949,15.7927,18.3995,2,36.7991,3.34667,16,151.196,0,0,5,171.756,4,8.23979,0,0
2,3-6,S1,Neg,Pred,Arena 3,139,M,Yel.Gre,15.793,1,2.3,Thursday,3,g0093,Trial    35,0.0111987,25.1972,0.139988,0.758877,1.82571,73,133.277,12.3252,0,0,0,0,1,179.995,0,0,0,0
2,3-6,S1,Pos,Shoal,Arena 3,143,F,Yel.Yel,19.111,2,4.2,Thursday,7,g0093,Trial    36,0.761083,1712.44,9.51378,22.0515,-,0,0,0,0,0,24,13.1197,0,0,22,44.9589,23,135.037
2,3-6,S1,Neg,Pred,Arena 3,147,M,Red.Yel,18.57,1,2.3,Thursday,3,g0093,Trial    37,0.00612039,13.7709,0.0765068,0.633769,14.4063,12,172.876,15.9873,0,0,0,0,1,179.995,0,0,0,0
2,3-6,S1,Pos,Shoal,Arena 3,151,F,Red.Whi,19,2,4.2,Thursday,7,g0093,Trial    38,0.473248,1064.81,5.91574,22.1205,9.03977,3,27.1193,2.50129,29,139.917,0,0,5,177.996,4,1.99995,0,0
2,3-6,S1,Neg,Pred,Arena 3,155,M,Pur._,NA,1,2.3,Thursday,3,g0097,Trial    39,0.00737012,16.5828,0.0921288,1.55331,7.55254,22,166.156,15.3522,0,0,0,0,1,179.995,0,0,0,0
2,3-6,S1,Pos,Shoal,Arena 3,159,F,Pin.Blu,NA,2,4.2,Thursday,7,g0097,Trial    40,0.488269,1098.61,6.10352,16.2198,-,0,0,0,34,85.9978,1,0.319992,7,139.597,12,21.5995,5,18.7995
2,9-12,S2,Pos,Shoal,Arena 3,3,F,Pur.Bla,19.158,2,1.1,Tuesday,7,DTNG01,Trial    16,0.158745,714.352,3.96882,16.8475,0.039998,3,0.119994,0.0105452,7,173.751,0,0,1,179.991,0,0,0,0
